,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
291,0.0,0.0,-4.0,-4.0,-3.0,-1.0,-1.0,-1.0,1650479186554783.0
292,-1.0,2.0,2.0,2.0,1.0,-2.0,-1.0,-1.0,1650479186555783.0
293,0.0,2.0,-4.0,-3.0,-1.0,-1.0,0.0,-1.0,1650479186555783.0
294,-1.0,2.0,-2.0,-1.0,2.0,-1.0,-1.0,-1.0,1650479186577158.0
295,-4.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1650479186577158.0
296,-2.0,-3.0,-2.0,-3.0,-1.0,1.0,1.0,0.0,1650479186578009.0
297,-2.0,-4.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,1650479186578009.0
298,-1.0,0.0,-4.0,-3.0,0.0,1.0,0.0,1.0,1650479186591662.0
299,2.0,1.0,6.0,5.0,-2.0,-1.0,-1.0,-2.0,1650479186591662.0
300,1.0,-3.0,-3.0,-3.0,-2.0,-1.0,-1.0,0.0,1650479186597984.0
301,-3.0,-2.0,1.0,2.0,0.0,0.0,1.0,-1.0,1650479186597984.0
302,0.0,-2.0,-3.0,-1.0,-1.0,-1.0,0.0,-1.0,1650479186614589.0
303,1.0,0.0,-5.0,-4.0,-1.0,-1.0,-2.0,-2.0,1650479186614589.0
304,-1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1650479186615588.0
305,-1.0,-2.0,1.0,-3.0,-2.0,-1.0,-2.0,0.0,1650479186615588.0
306,-1.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,0.0,1650479186637140.0
307,1.0,0.0,-3.0,-1.0,0.0,0.0,-1.0,0.0,1650479186637140.0
308,-3.0,-3.0,3.0,1.0,2.0,0.0,1.0,1.0,1650479186637999.0
309,-3.0,-6.0,4.0,4.0,0.0,0.0,-1.0,0.0,1650479186637999.0
310,0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,1650479186651611.0
311,0.0,-1.0,-4.0,-3.0,1.0,0.0,2.0,0.0,1650479186651611.0
312,1.0,-1.0,-5.0,-5.0,-2.0,0.0,1.0,-2.0,1650479186658336.0
313,0.0,3.0,-3.0,-3.0,-2.0,0.0,0.0,-1.0,1650479186658336.0
314,-3.0,-2.0,5.0,5.0,-1.0,0.0,-1.0,-2.0,1650479186674804.0
315,0.0,-3.0,-3.0,0.0,-1.0,-1.0,0.0,1.0,1650479186674804.0
316,0.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1650479186675363.0
317,-1.0,0.0,-2.0,-1.0,0.0,0.0,1.0,0.0,1650479186675363.0
318,1.0,1.0,0.0,-5.0,0.0,1.0,-2.0,0.0,1650479186696310.0
319,-3.0,-1.0,2.0,2.0,-1.0,-1.0,-2.0,0.0,1650479186696310.0
320,-2.0,-4.0,-3.0,-1.0,-2.0,-1.0,0.0,-1.0,1650479186698304.0
321,1.0,2.0,-1.0,0.0,0.0,-3.0,-1.0,-2.0,1650479186698304.0
322,-1.0,-1.0,-6.0,-3.0,-1.0,0.0,1.0,-2.0,1650479186710988.0
323,-1.0,0.0,2.0,2.0,2.0,1.0,0.0,-1.0,1650479186710988.0
324,-1.0,-4.0,-4.0,-3.0,-1.0,1.0,-1.0,-1.0,1650479186718000.0
325,2.0,2.0,0.0,1.0,-2.0,-1.0,-2.0,0.0,1650479186718000.0
326,-1.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,1650479186734218.0
327,-1.0,-1.0,4.0,1.0,0.0,-1.0,1.0,-1.0,1650479186734218.0
328,1.0,-1.0,-3.0,-1.0,-1.0,0.0,2.0,-2.0,1650479186736247.0
329,0.0,-2.0,-3.0,-2.0,0.0,0.0,-1.0,0.0,1650479186736247.0
330,-1.0,0.0,2.0,1.0,-1.0,-2.0,0.0,-2.0,1650479186756817.0
331,-1.0,1.0,2.0,-2.0,-2.0,-1.0,-1.0,0.0,1650479186756817.0
332,-3.0,-4.0,0.0,4.0,2.0,0.0,-1.0,1.0,1650479186758667.0
333,0.0,-2.0,1.0,3.0,1.0,1.0,1.0,0.0,1650479186758667.0
334,0.0,-1.0,3.0,2.0,-1.0,0.0,-2.0,1.0,1650479186770967.0
335,0.0,0.0,1.0,-1.0,-2.0,0.0,0.0,-1.0,1650479186770967.0
336,1.0,8.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,1650479186778086.0
337,-1.0,-2.0,-2.0,0.0,1.0,0.0,-2.0,-1.0,1650479186778086.0
338,-1.0,-2.0,-6.0,-5.0,0.0,0.0,0.0,0.0,1650479186794820.0
339,0.0,-2.0,3.0,1.0,-1.0,-2.0,-2.0,-1.0,1650479186794820.0
340,0.0,-2.0,0.0,-3.0,-1.0,0.0,-1.0,-1.0,1650479186795821.0
341,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1650479186795821.0
342,1.0,4.0,0.0,-2.0,0.0,1.0,-1.0,1.0,1650479186817133.0
343,1.0,0.0,-6.0,-2.0,-2.0,1.0,-1.0,-1.0,1650479186817133.0
344,-2.0,-3.0,2.0,1.0,0.0,-1.0,-1.0,-2.0,1650479186817987.0
345,-1.0,0.0,-3.0,-1.0,-1.0,-1.0,0.0,-1.0,1650479186817987.0
346,0.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,1650479186829956.0
347,0.0,-2.0,-5.0,-6.0,-2.0,1.0,0.0,0.0,1650479186829956.0
348,0.0,-2.0,3.0,1.0,-3.0,-1.0,0.0,1.0,1650479186839074.0
349,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-1.0,1650479186839074.0
350,0.0,-4.0,-1.0,2.0,0.0,-2.0,-1.0,0.0,1650479186861994.0
351,2.0,1.0,-1.0,2.0,-1.0,-2.0,0.0,1.0,1650479186861994.0
352,-2.0,-1.0,-5.0,-4.0,-1.0,-1.0,0.0,-2.0,1650479186863991.0
353,-3.0,-1.0,1.0,-3.0,-1.0,0.0,0.0,0.0,1650479186863991.0
354,-2.0,-1.0,0.0,2.0,-3.0,0.0,0.0,-1.0,1650479186877122.0
355,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.0,1650479186877122.0
356,2.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1650479186877978.0
357,0.0,4.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,1650479186877978.0
358,-2.0,-1.0,-6.0,-4.0,0.0,-2.0,-1.0,-1.0,1650479186890925.0
359,-2.0,5.0,-6.0,-3.0,-1.0,-1.0,-1.0,-1.0,1650479186890925.0
360,-1.0,-3.0,2.0,1.0,0.0,1.0,0.0,-2.0,1650479186899316.0
361,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1650479186899316.0
362,-1.0,-2.0,-6.0,-7.0,-2.0,-2.0,-2.0,-2.0,1650479186914809.0
363,0.0,1.0,-2.0,0.0,2.0,-2.0,-1.0,-1.0,1650479186914809.0
364,1.0,2.0,-2.0,-4.0,-2.0,0.0,0.0,-2.0,1650479186915808.0
365,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1.0,1650479186915808.0
366,-1.0,-2.0,-4.0,-2.0,0.0,1.0,-1.0,-1.0,1650479186944805.0
367,-2.0,-3.0,6.0,3.0,1.0,-2.0,0.0,0.0,1650479186944805.0
368,-2.0,-2.0,-2.0,1.0,-1.0,0.0,-1.0,-1.0,1650479186945805.0
369,-2.0,-3.0,1.0,-1.0,-1.0,-3.0,0.0,-2.0,1650479186945805.0
370,-4.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,1650479186949823.0
371,-2.0,-2.0,1.0,-3.0,-2.0,0.0,0.0,1.0,1650479186949823.0
372,0.0,-1.0,1.0,0.0,2.0,-1.0,1.0,0.0,1650479186959011.0
373,1.0,-1.0,-4.0,1.0,-1.0,-2.0,1.0,-2.0,1650479186959011.0
374,0.0,-1.0,5.0,4.0,0.0,-1.0,-2.0,-1.0,1650479186982014.0
375,-1.0,-1.0,-4.0,-3.0,0.0,0.0,-1.0,-1.0,1650479186982014.0
376,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1650479186983013.0
377,-3.0,-4.0,3.0,1.0,2.0,0.0,-2.0,-2.0,1650479186983013.0
378,2.0,2.0,-2.0,0.0,-2.0,-1.0,-1.0,1.0,1650479186996177.0
379,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1650479186996177.0
380,0.0,0.0,-4.0,-2.0,-2.0,-2.0,-2.0,0.0,1650479186998174.0
381,0.0,-1.0,-6.0,-4.0,-1.0,1.0,0.0,1.0,1650479186998174.0
382,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1650479187010297.0
383,-1.0,0.0,-4.0,-3.0,-2.0,-2.0,0.0,-2.0,1650479187010297.0
384,-2.0,-2.0,2.0,3.0,0.0,0.0,1.0,0.0,1650479187019000.0
385,-1.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,0.0,1650479187019000.0
386,1.0,-1.0,-6.0,-2.0,0.0,-1.0,-1.0,2.0,1650479187034752.0
387,-1.0,-4.0,-7.0,-7.0,-1.0,-1.0,-1.0,0.0,1650479187034752.0
388,0.0,0.0,0.0,-5.0,-2.0,-1.0,-1.0,0.0,1650479187035319.0
389,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,-1.0,1650479187035319.0
390,2.0,-3.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0,1650479187057275.0
391,2.0,2.0,5.0,2.0,1.0,0.0,0.0,-1.0,1650479187057275.0
392,-2.0,-3.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,1650479187058123.0
393,-2.0,0.0,-1.0,-4.0,0.0,0.0,1.0,1.0,1650479187058123.0
394,-1.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,1650479187070244.0
395,0.0,0.0,4.0,3.0,-1.0,-1.0,-1.0,-1.0,1650479187070244.0
396,0.0,-2.0,-1.0,-3.0,1.0,-2.0,0.0,-1.0,1650479187079253.0
397,1.0,-2.0,-9.0,-5.0,-5.0,0.0,-1.0,0.0,1650479187079253.0
398,-2.0,-1.0,2.0,5.0,-1.0,1.0,-1.0,-2.0,1650479187093813.0
399,-2.0,-2.0,-4.0,-9.0,-2.0,1.0,0.0,-1.0,1650479187093813.0
400,0.0,2.0,4.0,8.0,-1.0,1.0,0.0,-1.0,1650479187101842.0
401,2.0,1.0,-1.0,-2.0,1.0,0.0,-1.0,0.0,1650479187101842.0
402,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,-1.0,1650479187117013.0
403,0.0,-1.0,-8.0,-5.0,0.0,-1.0,-1.0,0.0,1650479187117013.0
404,-1.0,-1.0,3.0,3.0,-2.0,-1.0,-1.0,-1.0,1650479187117985.0
405,1.0,1.0,1.0,1.0,-2.0,-4.0,0.0,-2.0,1650479187117985.0
406,1.0,0.0,-2.0,-3.0,2.0,-1.0,0.0,1.0,1650479187139854.0
407,-1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,1650479187139854.0
408,-4.0,3.0,-9.0,-5.0,-1.0,-3.0,-1.0,-1.0,1650479187140851.0
409,2.0,3.0,8.0,8.0,-1.0,-1.0,0.0,0.0,1650479187140851.0
410,-1.0,-1.0,-6.0,-5.0,0.0,0.0,1.0,0.0,1650479187153817.0
411,-2.0,-4.0,2.0,0.0,-2.0,-2.0,0.0,-2.0,1650479187153817.0
412,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1650479187155812.0
413,-1.0,-3.0,1.0,5.0,0.0,0.0,0.0,-1.0,1650479187155812.0
414,1.0,1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,1650479187177141.0
415,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,2.0,1650479187177141.0
416,-1.0,-3.0,-8.0,-4.0,-1.0,-1.0,-1.0,-2.0,1650479187177985.0
417,-1.0,-1.0,6.0,1.0,-1.0,-2.0,-1.0,-1.0,1650479187177985.0
418,-2.0,-2.0,1.0,0.0,0.0,0.0,-1.0,0.0,1650479187190937.0
419,2.0,2.0,-3.0,2.0,-1.0,-1.0,-1.0,0.0,1650479187190937.0
420,0.0,-3.0,0.0,-1.0,0.0,1.0,0.0,1.0,1650479187199325.0
421,0.0,1.0,-4.0,-2.0,0.0,0.0,0.0,0.0,1650479187199325.0
422,-2.0,-1.0,-2.0,-3.0,0.0,0.0,-2.0,-1.0,1650479187222156.0
423,-1.0,0.0,3.0,2.0,-2.0,-1.0,0.0,0.0,1650479187222156.0
424,-1.0,-1.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,1650479187222988.0
425,-2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,1650479187222988.0
426,1.0,1.0,1.0,4.0,-2.0,-2.0,0.0,-1.0,1650479187237214.0
427,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1650479187237214.0
428,-1.0,-4.0,-4.0,-8.0,-1.0,1.0,-2.0,0.0,1650479187238190.0
429,-2.0,0.0,1.0,0.0,-2.0,2.0,0.0,1.0,1650479187238190.0
430,-2.0,-3.0,2.0,7.0,1.0,0.0,0.0,-1.0,1650479187259516.0
431,-3.0,0.0,1.0,-1.0,1.0,2.0,0.0,0.0,1650479187259516.0
432,-2.0,-7.0,8.0,3.0,1.0,0.0,1.0,-1.0,1650479187260516.0
433,-1.0,-1.0,-4.0,-4.0,0.0,-1.0,-2.0,-1.0,1650479187260516.0
434,0.0,-1.0,-4.0,-3.0,-2.0,-1.0,-3.0,-1.0,1650479187274831.0
435,0.0,-1.0,2.0,3.0,-2.0,0.0,-1.0,-1.0,1650479187274831.0
436,-1.0,3.0,-3.0,-4.0,-1.0,0.0,0.0,0.0,1650479187275831.0
437,0.0,0.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,1650479187275831.0
438,-1.0,-2.0,2.0,-1.0,-2.0,-2.0,-1.0,0.0,1650479187296965.0
439,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0,1.0,1650479187296965.0
440,-1.0,-1.0,-3.0,1.0,0.0,-1.0,-1.0,-1.0,1650479187297827.0
441,0.0,0.0,-3.0,-2.0,-1.0,1.0,-1.0,0.0,1650479187297827.0
442,-1.0,3.0,6.0,4.0,0.0,-2.0,-1.0,1.0,1650479187319000.0
443,1.0,-1.0,2.0,-3.0,-1.0,0.0,0.0,0.0,1650479187319000.0
444,0.0,0.0,1.0,4.0,-1.0,-3.0,-2.0,-1.0,1650479187320995.0
445,-2.0,-3.0,-1.0,-2.0,0.0,-1.0,-1.0,0.0,1650479187320995.0
446,0.0,1.0,-3.0,-2.0,1.0,2.0,0.0,-1.0,1650479187334209.0
447,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,-1.0,1650479187334209.0
448,1.0,2.0,-3.0,-1.0,-1.0,1.0,-1.0,2.0,1650479187336238.0
449,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1650479187336238.0
450,0.0,0.0,-1.0,-3.0,0.0,1.0,-1.0,0.0,1650479187357156.0
451,0.0,-3.0,-4.0,-5.0,-1.0,-2.0,0.0,-1.0,1650479187357156.0
452,-2.0,0.0,-3.0,-4.0,-3.0,-2.0,-1.0,-2.0,1650479187358000.0
453,-2.0,-8.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1650479187358000.0
454,-1.0,-1.0,6.0,10.0,0.0,-2.0,1.0,0.0,1650479187379326.0
455,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,1650479187379326.0
456,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1650479187380341.0
457,-1.0,2.0,-5.0,-3.0,-1.0,0.0,1.0,-1.0,1650479187380341.0
458,0.0,0.0,-4.0,-6.0,-3.0,0.0,0.0,-1.0,1650479187394828.0
459,0.0,-3.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,1650479187394828.0
460,-1.0,-1.0,2.0,3.0,-1.0,-1.0,-2.0,0.0,1650479187395829.0
461,0.0,0.0,-5.0,-4.0,0.0,0.0,-2.0,-1.0,1650479187395829.0
462,0.0,-2.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1650479187417165.0
463,-1.0,2.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1650479187417165.0
464,0.0,-2.0,4.0,5.0,1.0,0.0,1.0,0.0,1650479187418003.0
465,0.0,0.0,4.0,7.0,0.0,1.0,-1.0,1.0,1650479187418003.0
466,-1.0,-2.0,-6.0,-9.0,-2.0,-1.0,-1.0,2.0,1650479187439154.0
467,-2.0,0.0,1.0,0.0,0.0,1.0,-2.0,-1.0,1650479187439154.0
468,-2.0,-3.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1650479187440992.0
469,-1.0,0.0,-7.0,-5.0,-1.0,-2.0,0.0,-2.0,1650479187440992.0
470,-2.0,-1.0,6.0,5.0,-1.0,0.0,1.0,0.0,1650479187454055.0
471,-2.0,-2.0,-2.0,-1.0,-3.0,-2.0,0.0,-1.0,1650479187454055.0
472,1.0,1.0,-3.0,-1.0,-1.0,0.0,0.0,2.0,1650479187460952.0
473,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1650479187460952.0
474,-3.0,-2.0,-1.0,-4.0,2.0,3.0,1.0,1.0,1650479187477116.0
475,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1650479187477116.0
476,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,1650479187478008.0
477,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,1650479187478008.0
478,-1.0,1.0,5.0,7.0,0.0,-1.0,-1.0,-1.0,1650479187499269.0
479,1.0,-1.0,-5.0,-5.0,0.0,2.0,-1.0,0.0,1650479187499269.0
480,-2.0,-5.0,3.0,0.0,-1.0,-2.0,0.0,0.0,1650479187500268.0
481,1.0,2.0,5.0,6.0,0.0,1.0,0.0,1.0,1650479187500268.0
482,2.0,0.0,-7.0,-3.0,-2.0,-2.0,-2.0,-1.0,1650479187513919.0
483,1.0,-4.0,1.0,3.0,1.0,1.0,-1.0,0.0,1650479187513919.0
484,-1.0,0.0,-1.0,-3.0,0.0,1.0,1.0,-1.0,1650479187519905.0
485,0.0,-2.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,1650479187519905.0
486,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1650479187536743.0
487,0.0,-1.0,-2.0,-1.0,-1.0,2.0,0.0,-1.0,1650479187536743.0
488,0.0,1.0,0.0,-2.0,-1.0,-2.0,-2.0,-1.0,1650479187538762.0
489,-2.0,-3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1650479187538762.0
490,-2.0,-2.0,-3.0,0.0,0.0,-1.0,1.0,-1.0,1650479187559874.0
491,0.0,2.0,1.0,2.0,-1.0,0.0,-2.0,0.0,1650479187559874.0
492,0.0,-2.0,-7.0,-4.0,0.0,0.0,-1.0,-2.0,1650479187560884.0
493,1.0,2.0,8.0,3.0,-1.0,-1.0,1.0,-1.0,1650479187560884.0
494,0.0,-1.0,-5.0,-7.0,-1.0,0.0,-1.0,-1.0,1650479187574182.0
495,-2.0,1.0,-5.0,-3.0,-2.0,-2.0,0.0,-2.0,1650479187574182.0
496,2.0,3.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,1650479187580168.0
497,-1.0,0.0,-5.0,-2.0,0.0,-2.0,0.0,1.0,1650479187580168.0
498,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-1.0,1650479187596312.0
499,0.0,0.0,5.0,6.0,-1.0,1.0,0.0,-1.0,1650479187596312.0
500,0.0,-1.0,-7.0,-3.0,-2.0,-2.0,0.0,0.0,1650479187598307.0
501,0.0,0.0,-3.0,-8.0,0.0,-2.0,-1.0,-1.0,1650479187598307.0
502,1.0,0.0,2.0,1.0,-1.0,0.0,0.0,1.0,1650479187618999.0
503,-2.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,-1.0,1650479187618999.0
504,2.0,4.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,1650479187620994.0
505,-1.0,-1.0,4.0,3.0,1.0,0.0,-1.0,0.0,1650479187620994.0
506,0.0,5.0,-4.0,2.0,0.0,0.0,0.0,-2.0,1650479187634025.0
507,0.0,2.0,-1.0,-5.0,-2.0,-1.0,-1.0,-1.0,1650479187634025.0
508,-2.0,-2.0,3.0,3.0,1.0,1.0,-2.0,1.0,1650479187640447.0
509,-2.0,-7.0,-4.0,-6.0,-2.0,-1.0,1.0,-3.0,1650479187640447.0
510,0.0,1.0,-3.0,2.0,0.0,-1.0,0.0,1.0,1650479187657151.0
511,-1.0,0.0,3.0,1.0,-1.0,-1.0,-1.0,0.0,1650479187657151.0
512,-1.0,-2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1650479187657992.0
513,2.0,2.0,-8.0,-1.0,-2.0,-1.0,-1.0,2.0,1650479187657992.0
514,-2.0,-6.0,-1.0,-4.0,-2.0,0.0,-1.0,0.0,1650479187678992.0
515,-1.0,0.0,-2.0,-1.0,0.0,-2.0,0.0,1.0,1650479187678992.0
516,-2.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1650479187681017.0
517,-2.0,0.0,13.0,9.0,-1.0,0.0,-2.0,-1.0,1650479187681017.0
518,1.0,-2.0,-5.0,-4.0,-1.0,-1.0,1.0,-1.0,1650479187694208.0
519,1.0,-1.0,-1.0,-7.0,-2.0,-1.0,-1.0,1.0,1650479187694208.0
520,-2.0,-4.0,-1.0,1.0,1.0,1.0,0.0,-1.0,1650479187700350.0
521,-1.0,-1.0,-3.0,-1.0,0.0,1.0,-1.0,-1.0,1650479187700350.0
522,-1.0,-1.0,8.0,4.0,0.0,1.0,-1.0,-1.0,1650479187716327.0
523,-1.0,-1.0,-5.0,-5.0,-2.0,-2.0,-1.0,-1.0,1650479187716327.0
524,-1.0,-4.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0,1650479187718295.0
525,-1.0,1.0,-3.0,-4.0,0.0,-1.0,-1.0,-1.0,1650479187718295.0
526,1.0,0.0,2.0,-2.0,-1.0,-2.0,-1.0,0.0,1650479187739475.0
527,0.0,2.0,3.0,2.0,0.0,1.0,0.0,-2.0,1650479187739475.0
528,0.0,1.0,0.0,-6.0,-2.0,0.0,0.0,1.0,1650479187740475.0
529,-2.0,0.0,-1.0,8.0,1.0,0.0,0.0,0.0,1650479187740475.0
530,0.0,1.0,-2.0,2.0,-5.0,-4.0,-2.0,-1.0,1650479187752443.0
531,-1.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,1650479187752443.0
532,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1650479187762170.0
533,-1.0,-1.0,-5.0,-6.0,1.0,-1.0,1.0,-1.0,1650479187762170.0
534,2.0,4.0,-5.0,-1.0,-2.0,-1.0,-1.0,0.0,1650479187777516.0
535,0.0,-3.0,-3.0,-3.0,-3.0,-2.0,0.0,-2.0,1650479187777516.0
536,0.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,0.0,1650479187778356.0
537,0.0,1.0,-1.0,-2.0,-1.0,2.0,1.0,0.0,1650479187778356.0
538,-3.0,-3.0,-3.0,-4.0,-2.0,-2.0,-1.0,0.0,1650479187799768.0
539,-2.0,-1.0,2.0,3.0,2.0,0.0,1.0,1.0,1650479187799768.0
540,-3.0,-9.0,1.0,0.0,3.0,0.0,0.0,0.0,1650479187800610.0
541,-2.0,-2.0,-4.0,1.0,-3.0,0.0,0.0,-1.0,1650479187800610.0
542,-1.0,-1.0,5.0,2.0,0.0,-1.0,1.0,-1.0,1650479187812798.0
543,0.0,-2.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1650479187812798.0
544,0.0,4.0,-4.0,-1.0,-2.0,-1.0,0.0,-1.0,1650479187821838.0
545,0.0,1.0,0.0,2.0,-1.0,-1.0,-2.0,0.0,1650479187821838.0
546,-1.0,-2.0,-1.0,2.0,0.0,3.0,0.0,-1.0,1650479187837134.0
547,0.0,-1.0,-3.0,-2.0,0.0,-2.0,0.0,1.0,1650479187837134.0
548,1.0,1.0,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,1650479187837968.0
549,-1.0,0.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,1650479187837968.0
550,-2.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1650479187859186.0
551,1.0,0.0,4.0,3.0,-1.0,-4.0,2.0,-1.0,1650479187859186.0
552,-2.0,0.0,-3.0,-4.0,1.0,0.0,-1.0,-1.0,1650479187861180.0
553,0.0,-1.0,-5.0,-4.0,0.0,-1.0,2.0,-1.0,1650479187861180.0
554,0.0,-1.0,6.0,6.0,2.0,1.0,-1.0,-1.0,1650479187873427.0
555,-2.0,0.0,0.0,-1.0,-2.0,0.0,-2.0,-1.0,1650479187873427.0
556,-2.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0,1650479187881495.0
557,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1650479187881495.0
558,0.0,0.0,-3.0,-4.0,1.0,-1.0,1.0,0.0,1650479187896878.0
559,0.0,1.0,-1.0,2.0,0.0,0.0,-1.0,0.0,1650479187896878.0
560,0.0,0.0,-3.0,2.0,-1.0,-1.0,1.0,-1.0,1650479187897856.0
561,-2.0,-5.0,0.0,-6.0,-1.0,-1.0,0.0,0.0,1650479187897856.0
562,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,1650479187918957.0
563,0.0,-6.0,-2.0,0.0,-1.0,2.0,-1.0,-3.0,1650479187918957.0
564,0.0,2.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,1650479187920928.0
565,1.0,-2.0,-2.0,0.0,0.0,1.0,2.0,-1.0,1650479187920928.0
566,0.0,0.0,-4.0,-6.0,-1.0,-1.0,-1.0,-1.0,1650479187933484.0
567,-1.0,2.0,-3.0,-1.0,0.0,-1.0,1.0,-1.0,1650479187933484.0
568,-1.0,0.0,3.0,5.0,-1.0,-1.0,-1.0,0.0,1650479187941841.0
569,1.0,4.0,0.0,-2.0,-2.0,-2.0,-1.0,1.0,1650479187941841.0
570,-3.0,-4.0,2.0,0.0,0.0,2.0,1.0,-1.0,1650479187956994.0
571,1.0,1.0,-2.0,-4.0,0.0,0.0,0.0,1.0,1650479187956994.0
572,-1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1650479187958000.0
573,1.0,-1.0,-5.0,-9.0,-1.0,-2.0,0.0,1.0,1650479187958000.0
574,1.0,1.0,3.0,3.0,0.0,-1.0,-1.0,0.0,1650479187979382.0
575,-2.0,0.0,-1.0,2.0,-1.0,0.0,-2.0,0.0,1650479187979382.0
576,1.0,-2.0,-6.0,-4.0,-1.0,0.0,0.0,-1.0,1650479187980402.0
577,-2.0,1.0,6.0,7.0,-3.0,0.0,-2.0,-1.0,1650479187980402.0
578,-1.0,1.0,-3.0,-4.0,1.0,0.0,0.0,-1.0,1650479187992350.0
579,-2.0,-2.0,1.0,3.0,-1.0,-3.0,-1.0,0.0,1650479187992350.0
580,-1.0,0.0,2.0,0.0,-1.0,-2.0,-1.0,0.0,1650479188002356.0
581,1.0,-1.0,1.0,2.0,1.0,-2.0,0.0,0.0,1650479188002356.0
582,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1650479188017087.0
583,-1.0,1.0,2.0,2.0,0.0,-1.0,0.0,1.0,1650479188017087.0
584,-2.0,-3.0,-8.0,-5.0,0.0,0.0,1.0,-1.0,1650479188017935.0
585,-2.0,-1.0,5.0,5.0,0.0,-1.0,-1.0,0.0,1650479188017935.0
